ID,comp1,GroupContrib,importance,featID
3628_468.3097_4.67,2.1911010586557205,wild type control_4,0.03878206834286395,3628
179_245.1502_0.37,2.102100327235935,wild type control_4,0.03720677247284842,179
3384_288.2904_4.27,2.0485170634094616,Ctns gene knockout_4,-0.03625835898386634,3384
4449_228.2328_5.76,2.0181886171210617,Ctns gene knockout_4,-0.03572155130352538,4449
3473_409.2572_4.4,1.98182233760174,wild type control_4,0.035077875133445256,3473
4814_329.2485_6.41,1.9808140649887769,wild type control_4,0.03506002890164791,4814
3539_330.2648_4.59,1.9704239569411934,wild type control_4,0.03487612598270252,3539
323_245.1502_0.4,1.968032960682919,wild type control_4,0.03483380580767927,323
3577_335.2204_4.65,1.9660853076269604,wild type control_4,0.03479933272227503,3577
4560_438.3802_5.92,1.9507112209633213,Ctns gene knockout_4,-0.03452721433807591,4560
999_197.1288_1.71,1.9462988852612384,Ctns gene knockout_4,-0.034449116842721304,999
1270_204.1236_2.15,1.9284785119970111,wild type control_4,0.03413369965504826,1270
2953_349.2788_3.75,1.9187991803915319,wild type control_4,0.03396237734275508,2953
2922_354.2342_3.75,1.9131237373298215,wild type control_4,0.033861923089481015,2922
1266_123.0807_2.22,1.9100031099496482,wild type control_4,0.03380668858359074,1266
4882_674.4645_6.53,1.9022195282498093,Ctns gene knockout_4,-0.033668920680899564,4882
3733_330.2648_4.77,1.8845419166482442,wild type control_4,0.0333560303472647,3733
3582_330.2648_4.65,1.872365177340967,wild type control_4,0.03314050439781452,3582
4879_679.4199_6.53,1.8615714578948555,Ctns gene knockout_4,-0.032949457634554036,4879
2927_348.2754_3.75,1.8583304173245567,wild type control_4,0.03289209183830161,2927
2038_397.1804_2.88,1.8561954886817562,wild type control_4,0.032854304010941866,2038
3693_295.2276_4.71,1.8492731328337495,wild type control_4,0.032731779640589126,3693
1419_123.0807_2.41,1.8481198282375286,wild type control_4,0.032711366370514666,1419
3673_518.3255_4.72,1.839724640953393,wild type control_4,0.032562773166327066,3673
3801_542.3232_4.94,1.8186431143685964,wild type control_4,0.03218963419058074,3801
2987_329.127_3.82,1.8185064256936756,Ctns gene knockout_4,-0.0321872148272604,2987
4576_334.1871_5.97,1.8167144269535296,wild type control_4,0.032155496793381436,4576
2837_313.1631_3.63,1.799778373163774,wild type control_4,0.0318557318907367,2837
1286_337.1879_2.17,1.7992532625379967,wild type control_4,0.031846437533410724,1286
2893_333.2645_3.71,1.7942521873954531,wild type control_4,0.03175791946291839,2893
4346_614.4488_5.56,1.7897317648376285,wild type control_4,0.03167790885095523,4346
3290_288.2904_4.21,1.785522747827179,Ctns gene knockout_4,-0.031603410057432814,3290
1589_211.1445_2.45,1.7852506550505118,Ctns gene knockout_4,-0.031598594067490854,1589
3533_335.2204_4.57,1.7781648630805462,wild type control_4,0.03147317690913709,3533
3870_520.3411_4.97,1.7779436880864714,wild type control_4,0.03146926215417768,3870
4943_270.2798_6.57,1.777850930776255,Ctns gene knockout_4,-0.031467620367583715,4943
1376_162.0553_2.31,1.7705979747530514,wild type control_4,0.03133924443756055,1376
3342_328.2491_4.34,1.7654386496729078,wild type control_4,0.0312479253735353,3342
1418_204.1236_2.25,1.7648702876976083,wild type control_4,0.031237865475621206,1418
4161_279.2326_5.33,1.7573050151501173,wild type control_4,0.031103961603040724,4161
3858_293.2119_5.03,1.751377485808019,wild type control_4,0.030999045470970293,3858
1805_438.2399_2.65,1.7457526090954183,wild type control_4,0.030899486232373558,1805
4322_667.9822_5.53,1.743246482601082,Ctns gene knockout_4,-0.030855128274261463,4322
1057_321.0637_1.83,1.7422701354446366,Ctns gene knockout_4,-0.03083784711691911,1057
3935_277.217_5.03,1.7415859266533418,wild type control_4,0.03082573675258883,3935
4267_295.2276_5.51,1.7385182182445789,wild type control_4,0.030771438902339233,4267
1350_211.1446_2.34,1.7376146405787254,Ctns gene knockout_4,-0.030755445751018445,1350
3755_173.1177_4.82,1.7370277213824525,wild type control_4,0.0307450573938536,3755
317_229.1553_0.36,1.736770557299779,wild type control_4,0.030740505638931034,317
4980_455.3353_6.71,1.7319504896411357,Ctns gene knockout_4,-0.030655191366174752,4980
963_190.0502_1.59,1.7252132570082621,wild type control_4,0.030535943641211222,963
3417_409.2572_4.35,1.7238189559951898,wild type control_4,0.03051126478079724,3417
2436_255.0658_3.24,1.722633771858996,wild type control_4,0.03049028724898182,2436
3800_482.3254_4.9,1.7223917311599295,wild type control_4,0.030486003175047453,3800
1752_217.1077_2.59,1.7219349082320292,wild type control_4,0.030477917496871895,1752
4925_548.3021_6.59,1.721086174647162,Ctns gene knockout_4,-0.03046289507526191,4925
3965_437.1942_4.93,1.719070452029022,Ctns gene knockout_4,-0.030427217171667215,3965
1521_291.1642_2.4,1.7110833397406964,wild type control_4,0.03028584681661019,1521
1337_269.1754_2.24,1.7087433170765245,wild type control_4,0.030244428864422516,1337
1878_180.1598_2.72,1.7074535590607443,wild type control_4,0.030221600395002476,1878
3321_294.1707_4.28,1.7025758685224441,Ctns gene knockout_4,-0.030135266208332075,3321
2504_285.0765_3.3,1.7012890540456638,wild type control_4,0.03011248983898757,2504
4369_570.4225_5.58,1.701049596043554,wild type control_4,0.03010825147829381,4369
4073_293.2118_5.22,1.6988416612904655,wild type control_4,0.030069171456789275,4073
3868_542.323_4.97,1.6983965028423689,wild type control_4,0.03006129223766824,3868
3751_335.2202_4.82,1.6948602878442995,wild type control_4,0.02999870191067788,3751
4018_546.3569_5.12,1.690391699782657,wild type control_4,0.02991960875935192,4018
405_248.1014_0.47,1.6902264566745993,wild type control_4,0.029916683988043646,405
2492_286.0799_3.3,1.689825479439179,wild type control_4,0.029909586767910157,2492
