ID,comp1,GroupContrib,importance,featID
1697_240.1599_2.53,2.657871536450037,wild type control_12,0.04704381624296151,1697
427_173.1289_0.47,2.6255676016919733,Ctns gene knockout_12,-0.04647204279573435,427
1067_134.0603_1.69,2.6164145505740612,Ctns gene knockout_12,-0.04631003554709637,1067
1428_109.065_2.33,2.595672996701816,wild type control_12,0.045942914023133385,1428
2031_316.1398_2.87,2.5917917189905824,Ctns gene knockout_12,-0.045874216152325425,2031
1102_295.1118_1.92,2.55989520676082,Ctns gene knockout_12,-0.04530965400567913,1102
1594_497.1347_2.45,2.5501416336102642,Ctns gene knockout_12,-0.04513701763228244,1594
5482_655.4925_8.14,2.4986787641646124,Ctns gene knockout_12,-0.044226134717011686,5482
2025_321.0952_2.87,2.4958402452672903,Ctns gene knockout_12,-0.044175893477141175,2025
1374_340.1035_2.28,2.4949742755650886,wild type control_12,0.044160565979561375,1374
1502_186.1128_2.39,2.485210325294322,wild type control_12,0.043987745933127965,1502
1845_452.156_2.69,2.4825622366894855,wild type control_12,0.043940875272897556,1845
1370_362.0855_2.28,2.4812376672708214,wild type control_12,0.04391743064832555,1370
2927_348.2754_3.75,2.428952976958418,wild type control_12,0.04299200166139186,2927
1241_338.0878_2.1,2.4204513200576336,wild type control_12,0.042841523965417364,1241
1243_360.0698_2.1,2.396624399372098,wild type control_12,0.04241979204083267,1243
2953_349.2788_3.75,2.355773120574412,wild type control_12,0.04169673224403934,2953
632_376.1247_0.76,2.33046929707941,Ctns gene knockout_12,-0.041248859423092865,632
720_245.1501_0.92,2.3297158161332994,Ctns gene knockout_12,-0.04123552295491324,720
4267_295.2276_5.51,2.3245103431025242,wild type control_12,0.04114338708101599,4267
3172_301.2857_4.05,2.3151900828491447,wild type control_12,0.04097842026276178,3172
1262_194.0815_2.14,2.3141219407481493,Ctns gene knockout_12,-0.040959514352513125,1262
2814_224.1286_3.61,2.312403257300313,Ctns gene knockout_12,-0.04092909398524141,2814
2479_200.1285_3.12,2.308431425020096,Ctns gene knockout_12,-0.0408587933159367,2479
1258_195.0849_2.14,2.305899556602671,Ctns gene knockout_12,-0.040813979730724904,1258
660_146.0603_0.81,2.305418919243551,Ctns gene knockout_12,-0.040805472541685914,660
2058_255.0658_2.9,2.297402459500775,Ctns gene knockout_12,-0.040663582742315865,2058
2845_346.2598_3.61,2.2958922732999842,wild type control_12,0.04063685273631356,2845
512_158.0274_0.57,2.2901012416592303,Ctns gene knockout_12,-0.04053435258736781,512
1424_184.0972_2.33,2.286929141619887,wild type control_12,0.04047820702528603,1424
3255_390.2494_4.16,2.2818733357503325,wild type control_12,0.0403887202314265,3255
1596_519.1165_2.46,2.264334842297908,Ctns gene knockout_12,-0.04007829226233954,1596
1308_200.1284_2.19,2.2517329206844607,wild type control_12,0.0398552406676477,1308
927_288.1084_1.49,2.223159297798641,Ctns gene knockout_12,-0.03934949302484343,927
977_390.1403_1.7,2.2169110855932965,Ctns gene knockout_12,-0.039238900867621315,977
225_139.0505_0.3,2.215242126568921,Ctns gene knockout_12,-0.03920936061310449,225
1029_180.0659_1.78,2.2059477079486385,Ctns gene knockout_12,-0.039044851186798006,1029
2671_248.1684_3.44,2.202047977000904,Ctns gene knockout_12,-0.03897582669724452,2671
542_229.1553_0.52,2.2017819527038984,Ctns gene knockout_12,-0.03897111811822824,542
2256_390.1226_3.08,2.1947352522637185,Ctns gene knockout_12,-0.03884639287245139,2256
518_128.1072_0.53,2.190603126026267,Ctns gene knockout_12,-0.038773255030858406,518
422_128.1072_0.47,2.1901807771035777,Ctns gene knockout_12,-0.03876577953596073,422
1947_241.1441_2.81,2.1663316262084966,wild type control_12,0.03834365414093228,1947
2489_288.1812_3.33,2.1636300235627135,Ctns gene knockout_12,-0.03829583629244458,2489
1358_159.0444_2.26,2.158812307236103,Ctns gene knockout_12,-0.038210563637814145,1358
4369_570.4225_5.58,2.1569305446506064,Ctns gene knockout_12,-0.03817725680109501,4369
1028_105.0337_1.78,2.1496474592761396,Ctns gene knockout_12,-0.038048347587335246,1028
2024_203.1103_2.86,2.1485583149598577,Ctns gene knockout_12,-0.0380290699419056,2024
661_121.0286_0.81,2.1464461891296063,Ctns gene knockout_12,-0.03799168571995292,661
2019_220.1371_2.86,2.136523821722625,Ctns gene knockout_12,-0.037816061720603186,2019
1259_216.0637_2.14,2.131452872715361,Ctns gene knockout_12,-0.03772630689611164,1259
4128_395.2778_5.32,2.1257084776899524,wild type control_12,0.03762463220630957,4128
2089_404.2287_2.93,2.1252392252391252,Ctns gene knockout_12,-0.03761632652796299,2089
1403_276.127_2.3,2.124624344355351,Ctns gene knockout_12,-0.03760544325429424,1403
2673_231.1419_3.44,2.124404807424125,Ctns gene knockout_12,-0.037601557492732966,2673
436_359.1457_0.49,2.1165239026847997,Ctns gene knockout_12,-0.03746206699091575,436
3170_249.0664_4.04,2.11636746285689,Ctns gene knockout_12,-0.03745929803597706,3170
3060_240.1599_3.9,2.110455684114778,wild type control_12,0.0373546606865044,3060
1566_301.0252_2.43,2.0912239224994433,wild type control_12,0.037014262195812615,1566
1750_311.0703_2.58,2.0880012706839444,Ctns gene knockout_12,-0.036957221876991984,1750
454_169.0975_0.5,2.086827337279328,Ctns gene knockout_12,-0.03693644348096687,454
2801_533.3268_3.59,2.086448349772917,wild type control_12,0.03692973547481779,2801
4134_539.0508_5.29,2.0752589114690543,Ctns gene knockout_12,-0.03673168456369966,4134
1333_216.1236_2.33,2.07176147061634,Ctns gene knockout_12,-0.03666978053164269,1333
2955_353.2308_3.86,2.069229660973449,wild type control_12,0.03662496798672886,2955
406_298.1152_0.45,2.067502561314791,Ctns gene knockout_12,-0.03659439865414039,406
1105_360.1297_1.92,2.0642536511344107,wild type control_12,0.03653689356729942,1105
1245_289.14_2.11,2.060631227773327,Ctns gene knockout_12,-0.036472777368824066,1245
1376_162.0553_2.31,2.050252637858856,wild type control_12,0.03628907831862484,1376
553_158.0816_0.57,2.046636325629483,Ctns gene knockout_12,-0.03622507028600824,553
852_221.0223_1.25,2.0465908345058494,wild type control_12,0.036224265101848084,852
714_172.0971_0.91,2.037111720578882,Ctns gene knockout_12,-0.036056486604049816,714
1530_302.1241_2.41,2.032892598668115,Ctns gene knockout_12,-0.03598180895573056,1530
826_181.0611_1.17,2.0290361283953007,Ctns gene knockout_12,-0.03591355017182296,826
1751_369.1529_2.58,2.0284766383710786,Ctns gene knockout_12,-0.035903647305740714,1751
2066_261.0327_2.9,2.0282477185530126,wild type control_12,0.03589959546888262,2066
1656_233.0926_2.5,2.02816882974759,Ctns gene knockout_12,-0.035898199152162635,1656
2068_263.0297_2.9,2.0278243840681442,wild type control_12,0.03589210252972347,2068
990_281.1002_1.64,2.0255165817119813,wild type control_12,0.03585125487080561,990
813_182.0646_1.17,2.0220129853998374,Ctns gene knockout_12,-0.03578924188829775,813
770_250.0385_1.03,2.0176523672350184,Ctns gene knockout_12,-0.035712059783429936,770
1564_286.1192_2.41,2.0154911874454755,Ctns gene knockout_12,-0.035673807315809526,1564
1493_208.0949_2.38,2.0132881827534717,wild type control_12,0.03563481455544029,1493
1655_130.0653_2.5,2.0121753199963495,Ctns gene knockout_12,-0.035615117098158504,1655
2070_265.0265_2.9,2.0106996857488455,wild type control_12,0.035588998655100075,2070
1199_264.0542_2.05,2.0104212062225493,Ctns gene knockout_12,-0.03558406962091507,1199
904_281.1503_1.49,2.009573146489163,wild type control_12,0.035569059126347016,904
646_304.1511_0.93,2.006296026807293,Ctns gene knockout_12,-0.03551105473674209,646
844_199.0401_1.24,2.002177330075433,wild type control_12,0.03543815459482142,844
