ID,comp1,GroupContrib,importance
1631_135.1171_2.47,2.0919100504558346,wild type control_4,0.03702640652899688
1633_213.1491_2.48,2.0872374962263027,wild type control_4,0.03694370321563322
1630_195.1384_2.47,2.0742657920350465,wild type control_4,0.036714106540262456
4138_353.2696_5.29,2.0590462050045257,wild type control_4,0.03644472276992648
2044_320.1868_2.88,2.0548004516907104,wild type control_4,0.03636957375088291
5221_568.4286_7.34,2.030735492833212,wild type control_4,0.03594362859632563
4637_703.0782_6.07,2.0180895971714055,wild type control_4,0.035719798669414916
4640_702.5775_6.07,2.0145855543630127,wild type control_4,0.035657777784009116
5296_424.3334_7.61,2.0059605130042972,wild type control_4,0.03550511620680238
3673_518.3255_4.72,1.9956340799793388,wild type control_4,0.03532234032354045
2729_190.1264_3.52,1.9937591863594433,wild type control_4,0.035289155066194546
2212_237.1856_3.04,1.975899764520812,wild type control_4,0.034973046726246605
318_140.0821_0.35,1.9726395588187298,wild type control_4,0.034915341710838724
4157_393.2622_5.3,1.9665040947457668,wild type control_4,0.03480674517392736
245_170.0816_0.3,1.9630456080223107,wild type control_4,0.034745530622484325
2849_395.2415_3.83,1.9584936718948551,wild type control_4,0.03466496222638504
4356_321.2433_5.43,1.9555827598512407,wild type control_4,0.03461343964171486
5247_410.3179_7.46,1.9551582597176345,wild type control_4,0.0346059260707967
4153_371.2802_5.31,1.9422650521922344,wild type control_4,0.03437771877135083
4684_355.2849_6.16,1.9353065926838473,wild type control_4,0.03425455537313638
1337_269.1754_2.24,1.9296109182124084,wild type control_4,0.03415374302779181
1549_193.1228_2.4,1.9265953121961434,wild type control_4,0.03410036737989281
1441_146.0603_2.34,1.91504885290996,wild type control_4,0.03389599726588739
5540_397.3478_8.36,1.910584279403324,wild type control_4,0.0338169751714148
3168_395.2416_3.91,1.9091371716330783,wild type control_4,0.033791361641530605
322_160.0972_0.42,1.9079284865196668,wild type control_4,0.03376996814692745
2331_299.0922_3.14,1.9021902974385456,wild type control_4,0.033668403301148564
454_169.0975_0.5,1.8925602159993893,wild type control_4,0.03349795270734992
1688_209.1177_2.46,1.8882519164763363,wild type control_4,0.033421696632403256
4156_388.3069_5.31,1.885192824578462,wild type control_4,0.03336755129274318
5203_423.327_7.29,1.8805727712007716,wild type control_4,0.03328577723438405
3927_455.3531_5.05,1.878121261513921,wild type control_4,0.033242385983285404
4846_305.2484_6.49,1.8718489700447727,wild type control_4,0.03313136762771393
5287_423.3269_7.61,1.869960687528025,wild type control_4,0.0330979453894626
1438_192.0659_2.33,1.8585994417473477,wild type control_4,0.03289685351896867
1725_243.1234_2.56,1.8487425374131738,wild type control_4,0.03272238820344756
5546_411.3633_8.35,1.8429545483884684,wild type control_4,0.032619941908222094
4847_340.2856_6.48,1.8324100629047835,wild type control_4,0.03243330653827732
368_184.0608_0.4,1.8280954212298337,wild type control_4,0.03235693820845892
4851_282.2799_6.53,1.8217095424764917,wild type control_4,0.03224390937975063
2333_321.0743_3.14,1.8216640816307876,wild type control_4,0.032243104731504005
4377_298.2749_5.59,1.8135474362999604,wild type control_4,0.03209944166644755
5151_310.3112_7.12,1.8134248528220236,wild type control_4,0.03209727196240753
1050_208.0609_1.94,1.8127063913838382,wild type control_4,0.032084555332799164
1127_230.0431_1.94,1.8117804666998716,wild type control_4,0.032068166643545386
1442_214.0479_2.34,1.807392840520146,wild type control_4,0.031990506501995614
3161_377.137_4.03,1.7991935699957344,wild type control_4,0.03184538098686559
2504_285.0765_3.3,1.7811887346070594,wild type control_4,0.031526698854981626
1131_209.0644_1.95,1.7745672700482642,wild type control_4,0.031409500202717454
3976_483.3457_5.1,1.773503708692003,wild type control_4,0.031390675370771705
2703_515.3358_3.52,1.7674869833017264,wild type control_4,0.031284180485762106
3430_316.2856_4.35,1.7591337907713482,wild type control_4,0.031136330580658695
1632_248.1863_2.45,1.7557397856272263,wild type control_4,0.03107625734079813
4385_279.2327_5.59,1.7550673899957265,wild type control_4,0.031064356067129692
2933_379.2966_3.76,1.7506445018454955,wild type control_4,0.030986071795467505
5297_325.2746_7.64,1.7430150959183015,wild type control_4,0.030851032774371227
1122_162.0553_1.92,1.7381723073926234,wild type control_4,0.030765316346627766
1793_235.1083_2.64,1.7364695455077555,wild type control_4,0.03073517778796581
4692_372.3119_6.18,1.734317505045847,wild type control_4,0.030697087084691013
1599_258.2071_2.39,1.730575992410451,wild type control_4,0.030630863028909376
4273_322.275_5.46,1.7220701078706582,wild type control_4,0.030480310504535563
1916_197.1177_2.73,1.7186798503084542,wild type control_4,0.030420303596155912
1686_229.1441_2.52,1.7105377838223237,wild type control_4,0.030276190581528018
3922_437.3428_5.05,1.7064763191201104,wild type control_4,0.03020430343555128
1470_182.1292_2.36,1.7044743191385552,wild type control_4,0.03016886841999124
2981_390.286_3.82,1.703056991702785,wild type control_4,0.030143781996313464
4687_403.239_6.18,1.702681695150713,wild type control_4,0.030137139319348024
3383_629.4041_4.32,1.69836836427123,wild type control_4,0.030060794190357884
1455_211.1333_2.51,1.6882420828578608,wild type control_4,0.02988156095221902
1345_182.1292_2.32,1.6874057914227463,wild type control_4,0.02986675875427245
3911_386.2911_5.01,1.685360431352175,wild type control_4,0.029830556273456106
5144_433.286_7.08,1.681564014886159,wild type control_4,0.029763360430406612
5302_623.5262_7.64,1.6811254742909378,wild type control_4,0.029755598346011734
4314_325.2747_5.52,1.678520714148092,wild type control_4,0.029709494591245358
4572_423.3633_5.93,1.6759925521078736,wild type control_4,0.029664746608198997
878_190.0502_1.4,1.6724975955504244,wild type control_4,0.02960288654769157
2304_465.2008_3.14,1.6654409727611952,wild type control_4,0.0294779856782403
5473_383.332_8.17,1.6633700868580377,wild type control_4,0.02944133139508469
3159_355.1551_4.03,1.6606387253702943,wild type control_4,0.029392986820803973
23_242.0003_0.2,1.65774133033758,wild type control_4,0.02934170348463328
2934_401.2786_3.76,1.6567117951474488,wild type control_4,0.029323480909299607
4489_372.2908_5.79,1.646935694090871,wild type control_4,0.029150445796288636
1213_256.1914_2.06,1.6431967182324347,wild type control_4,0.02908426664097247
2260_286.2385_3.08,1.6371103641807407,wild type control_4,0.02897653934201508
1375_184.1448_2.27,1.6295986464121748,wild type control_4,0.02884358337874629
2492_286.0799_3.3,1.6267784142431743,wild type control_4,0.028793665810458488
3772_457.2936_4.85,1.6258981366649188,wild type control_4,0.028778085066217717
4134_539.0508_5.29,1.625291140338431,Ctns gene knockout_4,-0.028767341347700162
5351_638.5367_7.73,1.6206605771715241,wild type control_4,0.02868538126808836
4452_278.2486_5.72,1.6183615455770306,Ctns gene knockout_4,-0.028644688849969246
4570_441.3739_5.93,1.6173983084342936,wild type control_4,0.02862763973735418
1576_227.1286_2.47,1.614959855828966,wild type control_4,0.0285844795940933
3223_227.1648_4.13,1.6105218048386223,wild type control_4,0.028505926943070338
455_180.0654_0.5,1.6075970365425412,Ctns gene knockout_4,-0.02845415910539002
1166_348.1297_2.05,1.606494730994778,Ctns gene knockout_4,-0.02843464850868833
1531_253.1805_2.41,1.60006276345164,wild type control_4,0.02832080391724347
3304_513.3563_4.23,1.5967721506322603,wild type control_4,0.028262560701693487
1537_235.17_2.41,1.5949547151834351,wild type control_4,0.028230392442951318
3696_572.3209_4.73,1.5947220013525183,Ctns gene knockout_4,-0.0282262734527937
5011_307.264_6.78,1.5945962211968516,wild type control_4,0.028224047168171198
2436_255.0658_3.24,1.594451921943072,wild type control_4,0.028221493099065256
4814_329.2485_6.41,1.5921988905620732,wild type control_4,0.028181614875899173
4714_327.3097_6.21,1.588038821883014,wild type control_4,0.0281079824584509
3526_361.2959_4.52,1.5865068439384646,wild type control_4,0.028080866742765144
1164_413.1424_2.0,1.583225718606458,Ctns gene knockout_4,-0.028022791453921347
4962_279.2327_6.77,1.5821975765127574,wild type control_4,0.028004593536127206
