ID,comp1,GroupContrib,importance
468_128.0708_0.51,1.733441090016389,wild type control_6,0.03068157470682287
2479_200.1285_3.12,1.7248571191954878,Ctns gene knockout_6,-0.030529640070255454
1159_347.1345_2.01,1.724613601108024,wild type control_6,0.030525329846829916
1289_338.1817_2.18,1.7206577961389469,wild type control_6,0.030455312857857297
1601_251.1375_2.47,1.7184947869823637,Ctns gene knockout_6,-0.030417028010791266
1374_340.1035_2.28,1.7184198374393713,wild type control_6,0.030415701418260485
771_280.0492_1.07,1.7181656057109207,wild type control_6,0.03041120156544505
1493_208.0949_2.38,1.718016110872337,wild type control_6,0.03040855553548493
1309_360.1297_2.19,1.7155312475355613,wild type control_6,0.03036457393118201
1241_338.0878_2.1,1.7144279353490106,wild type control_6,0.030345045517166918
664_332.1346_0.82,1.713704549620048,wild type control_6,0.030332241728556596
1845_452.156_2.69,1.7133137311082982,wild type control_6,0.030325324315882973
1416_177.055_2.33,1.7126749582505436,wild type control_6,0.030314018158858792
1864_450.1403_2.71,1.7114621894244737,wild type control_6,0.0302925523833251
490_290.1606_0.54,1.710524204537787,Ctns gene knockout_6,-0.030275950230797107
1157_185.0812_2.0,1.709034389055089,wild type control_6,0.030249580782596618
1903_198.1128_2.73,1.708822105888006,Ctns gene knockout_6,-0.030245823411268934
1992_238.1443_2.84,1.7086901151963334,wild type control_6,0.03024348720135071
2256_390.1226_3.08,1.7086128896263624,wild type control_6,0.030242120323579095
2332_240.1599_3.15,1.7078634591262754,wild type control_6,0.03022885554751695
2721_202.1441_3.5,1.7067904031672632,wild type control_6,0.030209862662924185
1502_186.1128_2.39,1.7061842417672715,wild type control_6,0.03019913372244542
2257_298.2019_3.08,1.704685418179954,wild type control_6,0.030172604832521505
1470_182.1292_2.36,1.7039292904531746,wild type control_6,0.03015922151683187
2927_348.2754_3.75,1.7017013657568218,wild type control_6,0.030119787677166932
1287_406.208_2.26,1.7015336132709749,wild type control_6,0.030116818490353248
2865_355.1736_3.69,1.7002168974352028,Ctns gene knockout_6,-0.03009351287269161
959_168.1135_1.5,1.6994277757848362,wild type control_6,0.03007954557088485
460_303.0717_0.5,1.6984423496090808,wild type control_6,0.030062103716642655
2243_197.1539_3.07,1.6982280972638792,wild type control_6,0.030058311491240088
1526_493.2821_2.41,1.696106056543336,wild type control_6,0.03002075177763156
608_270.1818_0.69,1.6928338690806488,wild type control_6,0.029962834687359854
2068_263.0297_2.9,1.6927589518573325,wild type control_6,0.029961508666881142
1371_467.1646_2.28,1.6927388109861967,wild type control_6,0.02996115217732636
2979_388.1975_3.82,1.6922430628039247,Ctns gene knockout_6,-0.029952377529616814
2066_261.0327_2.9,1.691602344273191,wild type control_6,0.02994103693455421
1208_435.1294_2.04,1.6915368657657492,wild type control_6,0.029939877977535518
2200_258.1705_3.0,1.691409129403691,wild type control_6,0.02993761706843521
1428_109.065_2.33,1.6913403428627787,wild type control_6,0.029936399559858783
639_247.1294_0.77,1.6909814816523798,wild type control_6,0.029930047785287586
3060_240.1599_3.9,1.6898353995149926,wild type control_6,0.029909762351348745
434_249.0909_0.49,1.6897407319058961,wild type control_6,0.029908086752831124
3223_227.1648_4.13,1.689299808212833,wild type control_6,0.02990028248806168
2873_232.1338_3.72,1.6881075631092721,wild type control_6,0.029879179978478616
1875_281.173_2.71,1.6871259615568244,Ctns gene knockout_6,-0.029861805819335157
983_295.1288_1.72,1.6870540142115087,wild type control_6,0.02986053236512724
4346_614.4488_5.56,1.6848430006061343,Ctns gene knockout_6,-0.029821397848527973
1926_216.1389_2.76,1.6845700776000032,wild type control_6,0.02981656716368379
982_174.1129_1.66,1.683874744124012,wild type control_6,0.02980425989456882
1676_230.1392_2.51,1.6836517201144199,wild type control_6,0.029800312412389514
1561_283.0372_2.43,1.6834398639237649,wild type control_6,0.029796562598462684
1343_330.1916_2.25,1.6833876521205022,Ctns gene knockout_6,-0.029795638459562547
1569_279.0433_2.43,1.6830312370677138,wild type control_6,0.029789329981511722
2618_174.0917_3.39,1.6828210706814466,wild type control_6,0.029785610076798343
2687_384.2753_3.46,1.6828020565659,wild type control_6,0.02978527353060131
3255_390.2494_4.16,1.682597529208904,wild type control_6,0.029781653435624094
814_231.1709_1.14,1.6820372949367841,Ctns gene knockout_6,-0.029771737396496852
1697_240.1599_2.53,1.6818817949790967,wild type control_6,0.02976898507708077
1189_346.2231_2.05,1.6816450905910534,wild type control_6,0.02976479545482766
1634_417.1188_2.5,1.6816208627554927,wild type control_6,0.029764366626786706
2223_519.1144_3.05,1.6808672095470838,wild type control_6,0.029751027109597452
1808_230.0793_2.66,1.6808618117128626,wild type control_6,0.029750931568967392
465_172.0971_0.5,1.6801149433596343,wild type control_6,0.02973771214241306
1635_431.0981_2.48,1.6800140540342294,wild type control_6,0.02973592642071051
1359_411.1634_2.26,1.6798177801651883,wild type control_6,0.029732452410886547
2671_248.1684_3.44,1.6797758203898763,Ctns gene knockout_6,-0.02973170973091413
502_222.08_0.53,1.678975597263199,wild type control_6,0.029717545935106653
249_166.0727_0.31,1.6789413678669463,Ctns gene knockout_6,-0.029716940081360402
2270_417.1561_3.09,1.6782932309995022,wild type control_6,0.029705468183161342
2694_258.1706_3.45,1.678263242358317,wild type control_6,0.029704937389966133
1763_207.1595_2.61,1.677277008581607,Ctns gene knockout_6,-0.02968748124134199
2695_226.1443_3.55,1.6771297375166012,Ctns gene knockout_6,-0.029684874571747535
1104_314.1816_1.92,1.6759607111303543,wild type control_6,0.029664183029006072
4369_570.4225_5.58,1.675125027424405,Ctns gene knockout_6,-0.029649391587749124
2764_338.2333_3.55,1.675078497448884,Ctns gene knockout_6,-0.02964856801610987
844_199.0401_1.24,1.6750592965691014,wild type control_6,0.02964822816422169
848_201.0371_1.24,1.674170083130539,wild type control_6,0.02963248925696797
504_244.062_0.56,1.6740609569428906,wild type control_6,0.029630557744384074
225_139.0505_0.3,1.6738612286661836,Ctns gene knockout_6,-0.029627022592207203
547_297.1452_0.62,1.673452612498491,wild type control_6,0.029619790164438133
1788_366.1767_2.64,1.673450644353087,wild type control_6,0.0296197553286421
2128_270.1705_2.95,1.6727211912815214,wild type control_6,0.029606844149231818
2138_392.2288_2.96,1.6717057973689922,wild type control_6,0.02958887187179848
391_255.0747_0.45,1.6716919496371163,wild type control_6,0.029588626769601174
1370_362.0855_2.28,1.6706938361649661,wild type control_6,0.029570960352647037
2070_265.0265_2.9,1.6703962008660507,wild type control_6,0.029565692264961994
1073_300.2025_1.88,1.6701191007179477,wild type control_6,0.029560787645506358
972_312.1659_1.72,1.6699433229107885,wild type control_6,0.02955767641204523
2555_212.1285_3.34,1.6693091327051217,wild type control_6,0.029546451367083754
1809_208.0973_2.65,1.668768721389426,wild type control_6,0.029536886190481892
1985_242.1392_2.72,1.6686839019087603,wild type control_6,0.029535384901947986
3321_294.1707_4.28,1.668614887230252,Ctns gene knockout_6,-0.029534163355379884
2681_392.2653_3.45,1.6684346089713507,wild type control_6,0.0295309724647864
3552_391.2852_4.56,1.6682834566565499,Ctns gene knockout_6,-0.02952829709781524
1424_184.0972_2.33,1.668162512736866,wild type control_6,0.02952615641364173
