ID,comp1,GroupContrib,importance
3996_377.2311_5.13,1.5430307869501148,Ctns gene knockout_9,0.02731134887559982
4467_674.4888_5.76,1.5413870163409553,wild type control_9,-0.02728225445119955
3692_478.3495_4.73,1.5402330488389149,wild type control_9,-0.027261829447819273
390_226.0691_0.44,1.5393862538471041,Ctns gene knockout_9,0.02724684133893444
3785_481.0089_4.87,1.538233804387278,wild type control_9,-0.027226443204610096
4753_457.3512_6.29,1.5356447835680256,Ctns gene knockout_9,0.0271806180328515
1984_247.1083_2.82,1.5348528027930504,Ctns gene knockout_9,0.02716660012508773
640_229.1552_0.84,1.532182855510151,Ctns gene knockout_9,0.02711934257044953
4788_361.236_6.25,1.5310348472879676,Ctns gene knockout_9,0.027099023045179343
3982_262.2021_5.12,1.530851718937501,Ctns gene knockout_9,0.027095781708511985
3849_485.3571_4.95,1.5222186435781335,wild type control_9,-0.026942977931035148
4036_457.3687_5.17,1.5196671395598487,Ctns gene knockout_9,0.02689781679945552
2760_421.2974_3.55,1.5189051196172607,wild type control_9,-0.026884329192676578
2161_650.3975_2.99,1.5151601826485472,Ctns gene knockout_9,0.02681804452685223
2083_269.1371_2.91,1.5109857391289516,wild type control_9,-0.026744157677484497
323_245.1502_0.4,1.5072313703444686,Ctns gene knockout_9,0.026677706070330667
1257_111.1171_2.14,1.506168942682489,wild type control_9,-0.026658901304556178
388_205.0163_0.44,1.50594898721428,wild type control_9,-0.026655008134970612
3581_632.4408_4.6,1.5057223682696552,wild type control_9,-0.026650997023130972
3023_479.3393_3.86,1.5009541008708565,wild type control_9,-0.02656659960503529
4117_554.0609_5.26,1.495436335874245,wild type control_9,-0.026468936223260586
3977_454.2939_5.11,1.4950786783128356,Ctns gene knockout_9,0.02646260575304556
1066_167.0707_1.89,1.4944773117750016,wild type control_9,-0.02645196168070702
1893_386.2758_2.7,1.4927569263814675,wild type control_9,-0.026421511189323003
684_117.0913_0.85,1.4918684860249627,wild type control_9,-0.02640578596547337
4322_667.9822_5.53,1.491629773068866,wild type control_9,-0.026401560791951093
147_184.0644_0.23,1.4897610693505643,Ctns gene knockout_9,0.026368485094675764
865_289.0543_1.3,1.4886986156121451,Ctns gene knockout_9,0.026349679867353308
310_138.0916_0.48,1.4886176209199709,wild type control_9,-0.026348246276841857
3380_135.0807_4.31,1.4876889627961878,wild type control_9,-0.02633180920622778
3041_355.1894_3.89,1.487521806263641,Ctns gene knockout_9,0.02632885056767317
545_273.0602_0.6,1.4869574644785641,Ctns gene knockout_9,0.026318861826354678
4297_343.2853_5.5,1.4845841405473326,Ctns gene knockout_9,0.02627685444812939
4023_325.2383_5.16,1.4829272618211762,Ctns gene knockout_9,0.02624752801257326
1634_417.1188_2.5,1.4770122389474862,Ctns gene knockout_9,0.026142833242594105
4259_343.2236_5.42,1.4745780629438767,Ctns gene knockout_9,0.026099748794363102
518_128.1072_0.53,1.474006400176315,wild type control_9,-0.026089630473059264
1443_237.1703_2.35,1.471817301258924,wild type control_9,-0.026050883842232652
2156_519.3112_2.98,1.4705360395734366,Ctns gene knockout_9,0.02602820575622864
2724_207.1385_3.51,1.4699749422405661,wild type control_9,-0.02601827444109171
50_147.1131_0.2,1.4683671865909649,Ctns gene knockout_9,0.02598981747456561
3762_785.5947_4.83,1.4678289853609887,Ctns gene knockout_9,0.02598029141605695
2806_361.2019_3.55,1.4663874338696097,Ctns gene knockout_9,0.025954776231242645
824_203.043_1.17,1.4660454359872046,Ctns gene knockout_9,0.025948722934341455
1386_184.0374_2.29,1.466013962447194,Ctns gene knockout_9,0.025948165858721936
3669_353.2696_4.87,1.465344974898805,Ctns gene knockout_9,0.025936324907470668
4347_514.7064_5.56,1.4633500683504197,wild type control_9,-0.025901015444316753
591_210.0529_0.68,1.4626171485422528,Ctns gene knockout_9,0.02588804290433377
4090_431.3145_5.33,1.4621960756544536,Ctns gene knockout_9,0.025880589995008824
701_201.0371_0.89,1.46027670278571,Ctns gene knockout_9,0.025846617463492306
3782_478.2942_4.93,1.4584652875576178,Ctns gene knockout_9,0.02581455576150204
1269_209.0789_2.18,1.4583067441142954,wild type control_9,-0.025811749572974156
1277_316.2605_2.17,1.4577881557846808,Ctns gene knockout_9,0.025802570659038866
3021_501.3523_3.87,1.4574376881714448,wild type control_9,-0.025796367449527013
4992_308.2956_6.73,1.456967198048655,Ctns gene knockout_9,0.025788039864624163
422_128.1072_0.47,1.4560295098357086,wild type control_9,-0.025771442963164446
371_144.0658_0.42,1.4553346295366314,Ctns gene knockout_9,0.02575914371519391
2411_363.255_3.22,1.4545009688968102,wild type control_9,-0.025744388081819274
1305_297.1679_2.23,1.450659556855297,Ctns gene knockout_9,0.02567639582571655
335_153.0662_0.38,1.4487906546721867,Ctns gene knockout_9,0.025643316615652192
2042_562.3448_2.87,1.44763779580358,Ctns gene knockout_9,0.025622911234870982
3874_299.2014_4.98,1.445222762473594,Ctns gene knockout_9,0.02558016560829031
904_281.1503_1.49,1.4446527871286237,Ctns gene knockout_9,0.025570077154042584
1274_252.0872_2.27,1.4444791881641241,Ctns gene knockout_9,0.025567004485678488
4183_390.3222_5.4,1.4442789098719846,Ctns gene knockout_9,0.02556345959833399
896_297.1451_1.45,1.444129966191064,Ctns gene knockout_9,0.025560823323758756
1926_216.1389_2.76,1.4433178372247815,Ctns gene knockout_9,0.02554644879687458
1238_263.1032_2.09,1.439877012269081,Ctns gene knockout_9,0.025485546855332154
786_227.0797_1.06,1.43518157287351,Ctns gene knockout_9,0.025402438478920465
5020_428.3382_6.87,1.4315818262734505,Ctns gene knockout_9,0.025338723654764365
1816_205.1011_2.66,1.431551876177579,Ctns gene knockout_9,0.025338193543813805
2229_738.4503_3.07,1.431402075815388,Ctns gene knockout_9,0.025335542106144457
3414_217.123_4.35,1.429212271815578,wild type control_9,-0.025296782995494302
3765_510.3597_4.83,1.4272767671238427,wild type control_9,-0.02526252493380596
3277_289.141_4.18,1.4267192075697899,wild type control_9,-0.025252656236675323
1385_215.176_2.26,1.4253217178967217,Ctns gene knockout_9,0.025227920937591207
4119_480.3098_5.24,1.4249745615480331,Ctns gene knockout_9,0.02522177633682653
3964_549.0544_5.09,1.423964076215248,wild type control_9,-0.02520389094031288
3890_318.2291_5.0,1.4232831715483438,Ctns gene knockout_9,0.025191839058350367
52_130.0865_0.25,1.4225687107528209,Ctns gene knockout_9,0.025179193239349546
4013_643.2872_5.14,1.4219857308267916,Ctns gene knockout_9,0.025168874606512202
480_160.0972_0.51,1.421717577628681,Ctns gene knockout_9,0.025164128346354828
1380_256.0701_2.29,1.4216714167197193,Ctns gene knockout_9,0.02516331130712286
999_197.1288_1.71,1.4206818967114567,Ctns gene knockout_9,0.025145796992830753
1376_162.0553_2.31,1.4201812153738356,Ctns gene knockout_9,0.02513693502921802
2850_205.1228_3.67,1.419138523061418,wild type control_9,-0.025118479575344268
1861_318.1553_2.71,1.418609863905831,Ctns gene knockout_9,0.025109122409721504
1472_174.1128_2.37,1.4173794349978328,Ctns gene knockout_9,0.025087344054126028
1156_254.1028_1.99,1.4158083026552808,Ctns gene knockout_9,0.025059535313107978
3565_249.1853_4.6,1.4137081997031868,wild type control_9,-0.025022363893791914
5032_325.2747_6.79,1.413589792692376,Ctns gene knockout_9,0.02502026811241871
3521_231.1386_4.51,1.4127207257619394,wild type control_9,-0.025004885794493406
2851_223.1332_3.7,1.4087272403633482,wild type control_9,-0.024934201869147937
3308_504.3132_4.27,1.407282929362852,Ctns gene knockout_9,0.02490863784155171
715_244.2027_0.88,1.4066873281713628,Ctns gene knockout_9,0.024898095814737304
3854_526.2939_4.95,1.4064202516611104,Ctns gene knockout_9,0.024893368611748443
3144_353.2308_4.0,1.4063506069954719,Ctns gene knockout_9,0.024892135914529004
543_221.122_0.61,1.4063211881488968,Ctns gene knockout_9,0.02489161520658907
4814_329.2485_6.41,1.4060537528173114,Ctns gene knockout_9,0.02488688165253146
3481_338.2675_4.5,1.4034709365756561,Ctns gene knockout_9,0.02484116630060589
