rowname,sum_importance,featID
1240_204.0694_2.11,0.038474006990104045,1240
1241_338.0878_2.1,0.010638415013639048,1241
1243_360.0698_2.1,0.015386462236815038,1243
1245_289.14_2.11,0.03678523654334513,1245
1247_390.7534_2.13,0.05301389661093627,1247
1248_556.2993_2.13,0.03173727257436469,1248
1249_344.2288_2.12,0.0348598379140279,1249
124_305.0852_0.24,0.0078064345317137625,124
1250_205.1076_2.12,0.07181240583411294,1250
1252_215.1397_2.16,0.028910454982534757,1252
1253_170.0968_2.16,0.02838190006438436,1253
1254_147.0443_2.14,0.019244736479108553,1254
1255_338.2424_2.17,0.016783018520379864,1255
1256_311.1976_2.14,0.0268195809337328,1256
1257_111.1171_2.14,0.05473358032305206,1257
1258_195.0849_2.14,0.0111765916495364,1258
1259_216.0637_2.14,0.012547662540061557,1259
1261_239.1395_2.14,0.019671227530770347,1261
1262_194.0815_2.14,0.03691201342101803,1262
1263_134.0602_1.97,0.02747607082727284,1263
1265_187.0969_2.17,0.058478981879606914,1265
1266_123.0807_2.22,0.05348253026623942,1266
1268_151.0757_2.15,0.05695845285612644,1268
1269_209.0789_2.18,0.047346244505974286,1269
126_148.1336_0.23,0.047101139454830174,126
1270_204.1236_2.15,0.04199703863477536,1270
1271_299.1614_2.14,0.03425841978518542,1271
1273_318.1919_2.18,0.04039901955165501,1273
1274_252.0872_2.27,0.03208005539427017,1274
1275_597.3156_2.16,0.053318208562554516,1275
1276_358.2082_2.16,0.02902635522028133,1276
1277_316.2605_2.17,0.04763141155360652,1277
1279_197.081_2.13,0.02109379329979091,1279
1280_293.1531_2.19,0.04028668010111762,1280
1284_274.1114_2.18,0.019598673606253923,1284
1285_174.1128_2.26,0.03265889690880308,1285
1286_337.1879_2.17,0.05815553720579755,1286
1287_406.208_2.26,0.0428211186127382,1287
1288_203.1396_2.17,0.02103856127380623,1288
1289_338.1817_2.18,0.020036536500033366,1289
1292_211.1333_2.31,0.0396764040145233,1292
1293_248.0957_2.19,0.026346393807041294,1293
1294_297.1915_2.18,0.071492714203736707,1294
1295_314.2181_2.19,0.07714869296811416,1295
1296_454.236_2.21,0.03981090625628643,1296
1297_343.1372_2.18,0.022177219289749923,1297
1298_379.1011_2.2,0.023118457795178786,1298
129_203.1507_0.23,0.01941849496976101,129
1303_345.2142_2.2,0.061208020429419675,1303
1305_297.1679_2.23,0.033757354126731365,1305
1307_293.1516_2.22,0.030875995677659536,1307
1308_200.1284_2.19,0.022393064877528148,1308
1309_360.1297_2.19,0.021671813495451116,1309
1311_263.1396_2.21,0.03180743217613851,1311
1312_291.1458_2.21,0.025232321170205727,1312
1315_295.0788_2.26,0.039446930716035805,1315
1318_495.2978_2.23,0.006241455849362398,1318
1321_275.1397_2.22,0.008984552483261665,1321
1323_328.1974_2.24,0.06602413550512781,1323
1327_243.1344_2.23,0.0333670254525579,1327
1329_262.1554_2.24,0.02862873812690963,1329
1330_225.1103_2.39,0.023246990355732307,1330
1331_344.2665_2.25,0.018515985744060603,1331
1332_270.0978_2.24,0.02027682673326987,1332
1333_216.1236_2.33,0.02277953967799125,1333
1334_705.9211_2.25,0.007401891381895547,1334
1335_304.2127_2.25,0.024614471408550637,1335
1337_269.1754_2.24,0.030007224745177308,1337
1338_447.0931_2.24,0.014282728348160807,1338
1339_211.1082_2.25,0.0414874887045743,1339
1341_284.2075_2.25,0.06088832069146033,1341
1342_275.1065_2.25,0.04088154481982696,1342
1343_330.1916_2.25,0.04315597307931079,1343
1344_267.1809_2.25,0.061108265817780665,1344
1345_182.1292_2.32,0.014277821594687825,1345
1346_199.1233_2.25,0.02943329109975615,1346
1347_127.112_2.28,0.012460691978370063,1347
1348_340.2604_2.25,0.03948436405147571,1348
134_360.1508_0.26,0.037224365480990104,134
1350_211.1446_2.34,0.03625964826975861,1350
1353_200.1074_2.26,0.028583695296251897,1353
