ID,comp1,GroupContrib,importance,featID
5113_349.2726_6.98,1.136360075245998,wild type control_male_12,-0.020113355304264367,5113
922_195.0632_1.47,1.134992403241325,wild type control_female_12,-0.020089147772189883,922
4655_358.2364_6.1,1.1330113678189249,wild type control_male_12,-0.020054083825304526,4655
3640_265.1441_4.69,1.1328131374595203,wild type control_female_12,0.020050575185976506,3640
1837_399.1425_2.72,1.132613014717541,wild type control_male_12,-0.02004703305184,1837
2375_586.364_3.18,1.1321361666452412,wild type control_male_12,-0.02003859293245069,2375
2806_361.2019_3.55,1.1320616570824684,wild type control_male_12,-0.020037274127485384,2806
4056_370.2597_5.2,1.131999283709294,Ctns gene knockout_male_12,0.020036170130747457,4056
3122_500.3054_4.04,1.1300817371721956,wild type control_male_12,-0.02000222992495065,3122
2074_214.1232_2.83,1.1289572247497164,wild type control_female_12,0.01998232627082721,2074
3279_362.2911_4.19,1.1282964870877334,wild type control_male_12,-0.019970631340982464,3279
4255_473.3246_5.42,1.1282555290332177,wild type control_male_12,-0.019969906391275945,4255
3615_440.2993_4.63,1.127702252759586,wild type control_male_12,-0.01996011350738695,3615
1262_194.0815_2.14,1.1269741765142463,wild type control_female_12,0.0199472266975367,1262
1832_792.4004_2.67,1.126973468448006,wild type control_male_12,-0.019947214164900102,1832
2193_532.2954_3.01,1.1258725613552352,wild type control_female_12,-0.019927728320583465,2193
4214_310.2748_5.37,1.1251245879062641,wild type control_male_12,-0.019914489334046513,4214
1271_299.1614_2.14,1.122497345764495,wild type control_male_12,-0.019867987652212697,1271
4924_373.275_6.64,1.122052410512955,wild type control_male_12,-0.01986011238362789,4924
319_438.2345_0.39,1.121557830829851,wild type control_male_12,-0.019851358418129423,319
481_253.1164_0.53,1.1214014064867694,wild type control_male_12,-0.019848589737269214,481
4489_372.2908_5.79,1.120404363783971,wild type control_female_12,-0.019830942272727158,4489
296_121.0651_0.34,1.1194195224579708,wild type control_male_12,-0.01981351077021342,296
572_181.0475_0.68,1.1190806341703137,wild type control_female_12,-0.01980751251254265,572
2203_468.9604_3.03,1.1189202489510688,wild type control_male_12,-0.01980467372493431,2203
511_228.1214_0.56,1.1180260265397888,wild type control_male_12,-0.019788846159824527,511
2042_562.3448_2.87,1.1177109300498738,wild type control_male_12,-0.01978326901240898,2042
581_167.0468_0.6,1.117662535771154,wild type control_male_12,-0.019782412442960806,581
460_303.0717_0.5,1.1165443520994758,Ctns gene knockout_male_12,-0.019762620806512275,460
2329_229.144_2.98,1.1163370822187386,Ctns gene knockout_male_12,0.01975895216939104,2329
4980_455.3353_6.71,1.1158288100948786,wild type control_male_12,-0.019749955850318284,4980
4700_326.3063_6.21,1.1149563928812234,wild type control_male_12,-0.019734514233022814,4700
2980_839.5663_3.91,1.114793262233517,wild type control_male_12,-0.019731626851857455,2980
3247_507.3805_4.24,1.1141391594308272,wild type control_male_12,-0.019720049357749198,3247
1709_231.1359_2.54,1.1136967285434058,wild type control_male_12,-0.01971221841592879,1709
104_104.1072_0.22,1.1128436226227127,wild type control_male_12,-0.019697118604813588,104
4646_339.254_6.07,1.1127394862902267,wild type control_male_12,-0.01969527541170869,4646
291_316.1375_0.35,1.1125393405592734,wild type control_female_12,0.019691732870671753,291
916_238.1055_1.47,1.111669321248045,wild type control_male_12,-0.019676333695789163,916
3090_407.2803_3.93,1.1108132975584089,wild type control_male_12,-0.019661182240723486,3090
3522_358.2966_4.54,1.10946195234871,wild type control_male_12,-0.0196372636897875,3522
2361_434.9498_3.16,1.1078046515384683,wild type control_male_12,-0.019607929783424044,2361
3697_661.4616_4.75,1.1063178785618408,Ctns gene knockout_male_12,0.01958161418699726,3697
1787_348.185_2.65,1.1060153654736913,wild type control_male_12,-0.019576259763378647,1787
91_266.1604_0.21,1.10516600994745,Ctns gene knockout_male_12,0.019561226333525673,91
1318_495.2978_2.23,1.1044923621145877,Ctns gene knockout_male_12,-0.019549302896133373,1318
1330_225.1103_2.39,1.1034155501781202,Ctns gene knockout_female_12,0.01953024353146029,1330
3593_523.4117_4.63,1.1028807562256022,wild type control_male_12,-0.0195207777811089,3593
2933_379.2966_3.76,1.1019467637031222,wild type control_female_12,0.019504246292661367,2933
1369_428.2501_2.24,1.1009334664576302,wild type control_male_12,-0.019486311125832313,1369
1039_201.1601_1.69,1.1008880161597023,wild type control_female_12,-0.01948550666427931,1039
2634_413.252_3.41,1.0997691513755359,wild type control_male_12,-0.01946570297227042,2634
1860_302.1427_2.69,1.0997045590608707,wild type control_male_12,-0.019464559700693843,1860
859_664.316_1.24,1.0995214726093203,wild type control_male_12,-0.01946131910562926,859
873_178.1344_1.33,1.098789141920666,wild type control_male_12,-0.019448356992948616,873
610_189.0696_0.69,1.0972167304739302,wild type control_male_12,-0.01942052561203193,610
4032_631.9534_5.16,1.095809835308654,Ctns gene knockout_male_12,0.019395623837540312,4032
2931_420.26_3.76,1.094347880131508,wild type control_male_12,-0.019369747511402684,2931
3299_230.0642_4.23,1.0936476865906537,Ctns gene knockout_female_12,0.019357354220072114,3299
2745_316.2129_3.48,1.0927521771816893,wild type control_male_12,-0.019341503875350247,2745
5508_415.3582_8.26,1.0915451942005774,wild type control_male_12,-0.01932014050816221,5508
958_167.0819_1.61,1.0896572738721142,wild type control_male_12,-0.019286724680574022,958
3005_817.5846_3.83,1.0891586733795042,wild type control_male_12,-0.01927789954751875,3005
3411_546.3109_4.35,1.0881230354127187,Ctns gene knockout_male_12,0.0192595689542092,3411
413_226.1192_0.46,1.0877671613720656,wild type control_male_12,-0.01925327005196937,413
2589_626.065_3.38,1.0873044418701823,wild type control_male_12,-0.019245080005565657,2589
2021_413.1756_2.88,1.08667060805434,wild type control_male_12,-0.0192338612686357,2021
1838_751.7514_2.57,1.085739800041921,wild type control_male_12,-0.019217386145405246,1838
4452_278.2486_5.72,1.0851516109850763,wild type control_male_12,-0.01920697531195192,4452
4692_372.3119_6.18,1.0848291736114024,wild type control_male_12,-0.0192012682323023,4692
1004_216.1236_1.81,1.0843899949597813,wild type control_male_12,-0.019193494854431566,1004
2393_435.1295_3.19,1.084113063945175,wild type control_male_12,-0.01918859322860637,2393
2861_381.1237_3.68,1.08392837146571,wild type control_female_12,0.01918532420715584,2861
1419_123.0807_2.41,1.0836799857767698,wild type control_female_12,-0.01918092782811809,1419
5179_439.3405_7.21,1.0834734491826947,Ctns gene knockout_male_12,0.01917727217003008,5179
4650_491.2756_6.11,1.0832910765797914,wild type control_male_12,-0.019174044209949587,4650
2058_255.0658_2.9,1.0831725288635032,wild type control_male_12,-0.01917194593811643,2058
1188_199.0981_2.04,1.0827536321875557,wild type control_male_12,-0.01916453154732372,1188
1932_148.0761_2.78,1.0825404429378702,wild type control_male_12,-0.019160758138507816,1932
4285_689.9957_5.49,1.0815878159176424,wild type control_male_12,-0.019143896823025454,4285
1241_338.0878_2.1,1.080431678967378,Ctns gene knockout_female_12,0.019123433420827854,1241
1975_229.1439_2.94,1.0798771321547107,Ctns gene knockout_female_12,0.019113618048641697,1975
2031_316.1398_2.87,1.0793580314446827,Ctns gene knockout_male_12,0.019104430065671398,2031
1229_501.1591_2.08,1.079357929234444,wild type control_female_12,0.019104428256569782,1229
1566_301.0252_2.43,1.0785075031651046,wild type control_male_12,-0.019089375878309372,1566
3940_251.2377_5.05,1.078135936111455,wild type control_male_12,-0.019082799212750443,3940
3982_262.2021_5.12,1.077826937590337,wild type control_male_12,-0.019077329998212617,3982
4254_221.1543_5.44,1.0776228003811448,wild type control_female_12,0.01907371680877668,4254
3643_331.2681_4.71,1.0771037616574952,wild type control_male_12,-0.019064529922953384,3643
987_174.0918_1.62,1.0769452842139535,wild type control_male_12,-0.019061724902608948,987
3800_482.3254_4.9,1.0767959704881263,wild type control_male_12,-0.01905908207830987,3800
2979_388.1975_3.82,1.0764197311067067,wild type control_male_12,-0.019052422713445868,2979
1551_270.08_2.42,1.0760661979017903,wild type control_male_12,-0.019046165243549452,1551
5425_417.3375_8.01,1.0758268257209536,wild type control_male_12,-0.019041928401875755,5425
1409_343.1309_2.3,1.0757328385950242,wild type control_male_12,-0.019040264847779636,1409
4099_275.2014_5.23,1.0754712085644063,wild type control_male_12,-0.019035634046435313,4099
399_337.2343_0.44,1.0743053018578934,wild type control_male_12,-0.019014997721426584,399
1114_253.1652_1.95,1.074260668300397,wild type control_female_12,-0.01901420771602251,1114
515_217.1053_0.57,1.0742071966466364,wild type control_male_12,-0.01901326127801028,515
3557_616.1782_4.43,1.0739514989055439,wild type control_male_12,-0.019008735477052358,3557
4617_452.3746_6.03,1.0728255770044683,Ctns gene knockout_female_12,0.018988806875428192,4617
4024_353.2333_5.15,1.0718832466338508,wild type control_female_12,-0.018972127808668367,4024
1402_132.1021_2.31,1.071574348263334,wild type control_male_12,-0.01896666036677697,1402
626_185.1288_0.76,1.0711949223502473,wild type control_male_12,-0.01895994460091384,626
4333_327.2903_5.54,1.0694508865831485,wild type control_male_12,-0.018929075502455407,4333
557_205.1551_0.58,1.0693653179038745,wild type control_female_12,-0.018927560953249878,557
4866_485.3611_6.65,1.0691705443121808,Ctns gene knockout_male_12,0.018924113498047113,4866
4681_387.3115_6.15,1.0686268368500929,wild type control_male_12,-0.018914489980286525,4681
2191_526.817_3.01,1.066386908301155,Ctns gene knockout_male_12,-0.018874843674733948,2191
3413_414.2991_4.35,1.0662164835434895,Ctns gene knockout_male_12,0.018871827189221792,3413
4535_356.3169_5.87,1.0660661486024003,wild type control_male_12,-0.01886916628960851,4535
4939_345.2414_6.5,1.0650670959205808,Ctns gene knockout_male_12,0.01885148324882343,4939
