ID,comp1,GroupContrib,importance,featID
52_130.0865_0.25,2.0903359350123916,Ctns gene knockout_6,-0.03699854498766541,52
3015_347.2226_3.81,2.0879292642513887,wild type control_6,0.03695594737695126,3015
880_160.0972_1.34,2.0874621293941145,wild type control_6,0.03694767917960427,880
1889_186.1128_2.72,2.0853624373609323,wild type control_6,0.03691051503347411,1889
596_139.0868_0.72,2.083886847745931,wild type control_6,0.03688439738040242,596
386_204.0871_0.43,2.0795922729587435,Ctns gene knockout_6,-0.03680838423064727,386
56_169.0951_0.2,2.0779072286467275,Ctns gene knockout_6,-0.03677855926962541,56
519_210.074_0.57,2.076507160836128,wild type control_6,0.03675377833800164,519
50_147.1131_0.2,2.0761990062748272,Ctns gene knockout_6,-0.03674832406139066,50
883_182.0791_1.34,2.07245416074811,wild type control_6,0.0366820410140721,883
390_226.0691_0.44,2.072368232003812,Ctns gene knockout_6,-0.03668052009178474,390
465_172.0971_0.5,2.069675800661136,wild type control_6,0.036632864573602396,465
538_242.1868_0.6,2.067336905924433,wild type control_6,0.03659146658551451,538
371_144.0658_0.42,2.06632651844747,Ctns gene knockout_6,-0.036573582921030134,371
793_160.0972_1.09,2.0657779256476303,wild type control_6,0.03656387293372866,793
307_276.1448_0.36,2.06438863889985,Ctns gene knockout_6,-0.036539282824848286,307
257_137.0461_0.31,2.0639551816876014,wild type control_6,0.036531610715356704,257
795_182.0791_1.09,2.0629451759265005,wild type control_6,0.03651373380716985,795
1084_172.0972_2.06,2.055976534846436,wild type control_6,0.03639039019709019,1084
3215_341.1372_4.1,2.0556247255309525,wild type control_6,0.03638416323970599,3215
1425_238.1056_2.33,2.0522837835607173,wild type control_6,0.03632502920784226,1425
484_168.0634_0.53,2.0492621669980586,wild type control_6,0.0362715471744253,484
680_270.1932_0.84,2.0460910072618845,wild type control_6,0.0362154182555292,680
442_212.0898_0.49,2.0425324682523125,wild type control_6,0.036152432797818435,442
573_176.0921_0.66,2.0423261759993934,wild type control_6,0.03614878146452201,573
1012_245.1866_1.8,2.0367764507443673,wild type control_6,0.03605055239230542,1012
595_276.1084_0.7,2.034446550446923,Ctns gene knockout_6,-0.036009313604066694,595
1931_146.0603_2.79,2.028485802493065,wild type control_6,0.035903809508941606,1931
963_190.0502_1.59,2.0281453640705718,wild type control_6,0.03589778381418165,963
2488_429.195_3.28,2.027921802344199,wild type control_6,0.0358938268145185,2488
3019_333.2069_3.87,2.026224619364401,wild type control_6,0.035863787001405883,3019
3106_331.1913_3.91,2.0204884805674945,wild type control_6,0.03576225844526422,3106
546_178.0536_0.62,2.017185749859598,wild type control_6,0.035703800745412476,546
1357_435.2722_2.26,2.01286831893819,Ctns gene knockout_6,-0.035627383046466926,1357
242_274.1039_0.3,2.0108625660511974,Ctns gene knockout_6,-0.035591881605200694,242
286_170.0927_0.28,2.009719314135771,Ctns gene knockout_6,-0.03557164626564754,286
1984_247.1083_2.82,2.0074537155461263,wild type control_6,0.03553154560529963,1984
487_146.0814_0.53,2.000795592688742,wild type control_6,0.03541369810818387,487
1477_198.1128_2.37,1.9986658248316276,wild type control_6,0.0353760016257406,1477
876_278.1142_1.35,1.997882737434917,wild type control_6,0.03536214112906579,876
622_166.0502_0.74,1.9897725868871792,wild type control_6,0.0352185930204239,622
444_190.1077_0.48,1.987626959726506,wild type control_6,0.03518061583135048,444
1436_172.0972_2.28,1.9863371368120684,wild type control_6,0.035157786213236654,1436
2482_334.1662_3.28,1.9831516787957428,wild type control_6,0.035101404217525216,2482
3001_382.2597_3.83,1.9820998696492227,wild type control_6,0.035082787397437046,3001
2054_243.0882_2.9,1.9814307745478783,wild type control_6,0.0350709445425191,2054
590_231.1709_0.78,1.9801799548174543,wild type control_6,0.03504880527327897,590
478_231.1345_0.53,1.9791256257719805,Ctns gene knockout_6,-0.0350301438514628,478
1985_242.1392_2.72,1.97849900740864,wild type control_6,0.03501905282665773,1985
397_429.1489_0.44,1.975376693393599,Ctns gene knockout_6,-0.03496378846765391,397
1181_200.1284_2.14,1.971181923221627,wild type control_6,0.03488954184043908,1181
1333_216.1236_2.33,1.9696446998533315,wild type control_6,0.03486233328175943,1333
1992_238.1443_2.84,1.968925711760031,wild type control_6,0.034849607330456576,1992
666_192.0869_0.82,1.9656576058044934,Ctns gene knockout_6,-0.03479176248207832,666
1601_251.1375_2.47,1.965407198617658,Ctns gene knockout_6,-0.03478733032291568,1601
2040_226.1443_2.87,1.963854046430427,wild type control_6,0.03475983982719705,2040
2721_202.1441_3.5,1.9622990075525213,wild type control_6,0.034732315937415464,2721
226_123.0555_0.3,1.9517801091488343,Ctns gene knockout_6,-0.03454613345387739,226
1184_245.1866_2.13,1.9479270473990553,wild type control_6,0.03447793500017353,1184
686_231.1709_0.85,1.9476491174700246,wild type control_6,0.03447301569375468,686
643_194.085_0.81,1.9459004385459262,wild type control_6,0.03444206441230821,643
285_268.1047_0.33,1.9433747133005512,Ctns gene knockout_6,-0.03439735956006305,285
1132_295.166_1.96,1.9429135161230748,wild type control_6,0.034389196458509255,1132
1676_230.1392_2.51,1.9387507106589166,wild type control_6,0.03431551560048982,1676
1170_273.1239_2.0,1.9381472802829627,Ctns gene knockout_6,-0.03430483499861254,1170
747_160.0972_1.01,1.9364588921811958,wild type control_6,0.03427495085315364,747
874_206.0452_1.34,1.936090404872392,wild type control_6,0.03426842869848759,874
1873_244.1549_2.73,1.9336868175597004,wild type control_6,0.03422588566421694,1873
1964_240.0749_2.82,1.9329006411440501,Ctns gene knockout_6,-0.03421197049249958,1964
1792_268.1548_2.66,1.9286869117432701,wild type control_6,0.03413738829057246,1792
1224_218.1393_2.12,1.9272597907976812,wild type control_6,0.03411212852364992,1224
671_175.0605_0.82,1.9235255059132554,Ctns gene knockout_6,-0.03404603239767371,671
714_172.0971_0.91,1.9232199923329016,wild type control_6,0.03404062486591877,714
1356_473.7723_2.26,1.9192664883616153,Ctns gene knockout_6,-0.03397064860416557,1356
1435_423.2247_2.33,1.915858914240144,Ctns gene knockout_6,-0.033910335196009334,1435
4974_569.4792_6.7,1.9157775206173167,Ctns gene knockout_6,-0.03390889454450186,4974
517_188.0921_0.54,1.9129984127974022,wild type control_6,0.033859704869302565,517
549_244.1297_0.62,1.9108729804991753,wild type control_6,0.03382208512541977,549
2141_980.2083_2.95,1.9086515204084673,Ctns gene knockout_6,-0.03378276570803441,2141
2109_778.4185_2.93,1.908546407694376,Ctns gene knockout_6,-0.03378090523316243,2109
2555_212.1285_3.34,1.9046996562520986,wild type control_6,0.033712818470690624,2555
2580_462.7998_3.36,1.9037989836724836,wild type control_6,0.03369687673883887,2580
718_190.1077_0.92,1.9019013628422101,wild type control_6,0.03366328921422983,718
2355_403.1036_3.16,1.895451964635583,Ctns gene knockout_6,-0.03354913610338554,2355
196_309.1662_0.2,1.8943878589850465,Ctns gene knockout_6,-0.03353030163753555,196
2775_246.1706_3.57,1.8892215775542187,wild type control_6,0.033438859447437866,2775
481_253.1164_0.53,1.8841924937236356,Ctns gene knockout_6,-0.03334984562854111,481
2450_844.9662_3.25,1.8834783795247534,Ctns gene knockout_6,-0.03333720594423433,2450
2455_244.1549_3.26,1.8784567095258735,wild type control_6,0.03324832334873627,2455
1613_174.1128_2.45,1.8783517797617169,wild type control_6,0.03324646611204304,1613
2164_286.1655_3.02,1.8771039101427378,wild type control_6,0.03322437905920946,2164
369_287.1243_0.41,1.8759303096365112,Ctns gene knockout_6,-0.03320360655542197,369
1102_295.1118_1.92,1.8719547148968863,Ctns gene knockout_6,-0.03313323929130762,1102
1604_196.0948_2.4,1.8717043703908205,wild type control_6,0.033128808241582576,1604
951_453.1877_1.58,1.8706361783630074,wild type control_6,0.03310990144763882,951
722_293.1349_0.93,1.8705128972389298,Ctns gene knockout_6,-0.03310771939539596,722
1308_200.1284_2.19,1.8703729268738087,wild type control_6,0.03310524194678872,1308
48_331.1487_0.2,1.8685361636411957,Ctns gene knockout_6,-0.03307273158998182,48
4994_326.2781_6.77,1.8681568352299363,Ctns gene knockout_6,-0.03306601754988233,4994
1901_218.1392_2.74,1.867655234534027,wild type control_6,0.033057139313804294,1901
2352_472.2188_3.16,1.866066886033183,Ctns gene knockout_6,-0.03302902585008765,2352
