ID,comp1,GroupContrib,importance,featID
3274_367.2467_4.21,1.344423468680782,Ctns gene knockout_12,-0.023796037448001975,3274
2738_250.1443_3.61,1.3440050042677245,wild type control_12,0.023788630708179482,2738
3137_287.2224_3.99,1.3438416910299862,Ctns gene knockout_12,-0.023785740095205586,3137
550_197.1288_0.65,1.3410129070829424,wild type control_12,0.023735671162087208,550
2844_270.1704_3.71,1.3410086831104984,wild type control_12,0.023735596398585378,2844
2625_599.3743_3.4,1.3394607451087504,Ctns gene knockout_12,-0.023708198192949375,2625
1788_366.1767_2.64,1.3386657944373945,Ctns gene knockout_12,-0.023694127718589496,1788
2641_414.2893_3.41,1.3385138550624665,Ctns gene knockout_12,-0.023691438420805098,2641
3409_512.3386_4.35,1.3380651298583754,Ctns gene knockout_12,-0.023683496070787294,3409
3560_381.2622_4.57,1.3378729671403577,Ctns gene knockout_12,-0.023680094827547658,3560
3787_398.3277_4.86,1.337750727949919,Ctns gene knockout_12,-0.023677931217330302,3787
2099_189.1125_2.93,1.3369069475356543,wild type control_12,0.023662996465889645,2099
1745_386.2395_2.58,1.336890538738958,Ctns gene knockout_12,-0.02366270603333639,1745
1039_201.1601_1.69,1.3360529608245841,Ctns gene knockout_12,-0.02364788106495376,1039
2033_435.1572_2.88,1.3359494393464706,Ctns gene knockout_12,-0.023646048754653287,2033
2828_277.143_3.61,1.3329493898416054,Ctns gene knockout_12,-0.023592948454021313,2828
1156_254.1028_1.99,1.3311478483442494,wild type control_12,0.02356106151517065,1156
3622_389.2695_4.66,1.3305758341927385,Ctns gene knockout_12,-0.023550936974438337,3622
3229_423.3226_4.1,1.33031275498792,Ctns gene knockout_12,-0.023546280522988707,3229
2048_445.1843_2.88,1.3299541147669018,Ctns gene knockout_12,-0.023539932659887148,2048
1402_132.1021_2.31,1.3294412668116398,wild type control_12,0.023530855349476524,1402
3791_408.3119_4.88,1.328121594711302,wild type control_12,0.023507497406499277,3791
4966_323.259_6.56,1.3271207296691123,wild type control_12,0.023489782287283368,4966
4862_368.3169_6.51,1.326366453646893,wild type control_12,0.023476431746409166,4862
1296_454.236_2.21,1.3263635800416558,wild type control_12,0.023476380884147812,1296
4491_370.2961_5.8,1.32609930362681,Ctns gene knockout_12,-0.023471703242310404,4491
1588_208.0972_2.47,1.3194520679984727,wild type control_12,0.023354048447059902,1588
2350_330.1745_3.14,1.3190895733645662,Ctns gene knockout_12,-0.023347632361589748,2350
1015_336.229_1.75,1.3190873134769132,Ctns gene knockout_12,-0.023347592362011883,1015
1955_449.1086_2.78,1.3178223479107845,Ctns gene knockout_12,-0.02332520271419387,1955
2338_443.2188_3.14,1.3176321027843982,wild type control_12,0.023321835411958192,2338
833_245.1615_1.21,1.3170696384189478,Ctns gene knockout_12,-0.023311879900606874,833
