ID,comp1,GroupContrib,importance,featID
427_173.1289_0.47,2.2262852175121095,Ctns gene knockout_4,-0.03940482120401761,427
1564_286.1192_2.41,2.22455826987216,Ctns gene knockout_4,-0.0393742545621311,1564
2085_379.2124_2.92,2.224174632007155,Ctns gene knockout_4,-0.039367464245527145,2085
2031_316.1398_2.87,2.2236308852450315,Ctns gene knockout_4,-0.039357840032163464,2031
2025_321.0952_2.87,2.2144838699724105,Ctns gene knockout_4,-0.039195939616829066,2025
734_158.0452_0.96,2.214273558575759,Ctns gene knockout_4,-0.03919221714545971,734
1898_363.2175_2.73,2.2117934773067183,Ctns gene knockout_4,-0.03914832018283818,1898
3268_426.3224_4.16,2.2088299486513754,Ctns gene knockout_4,-0.039095866294235684,3268
737_204.0871_0.96,2.207958002048913,Ctns gene knockout_4,-0.03908043300666803,737
1931_146.0603_2.79,2.207831474891405,Ctns gene knockout_4,-0.03907819350025626,1931
3132_426.3224_4.08,2.207597158936842,Ctns gene knockout_4,-0.03907404615281749,3132
1511_149.0964_2.39,2.2049892382131677,Ctns gene knockout_4,-0.03902788645637685,1511
1798_220.0644_2.65,2.201961242937436,wild type control_4,0.03897429152096235,1798
1241_338.0878_2.1,2.2008046350776995,wild type control_4,0.03895381978375745,1241
518_128.1072_0.53,2.2005869819482617,Ctns gene knockout_4,-0.03894996736512639,518
1243_360.0698_2.1,2.1978086527612133,wild type control_4,0.03890079147157943,1243
1713_316.2125_2.52,2.1972358021679317,wild type control_4,0.03889065212598826,1713
2022_365.2331_2.86,2.196750164853198,Ctns gene knockout_4,-0.03888205643869422,2022
1529_167.107_2.41,2.1960044085842,Ctns gene knockout_4,-0.03886885669581739,1529
422_128.1072_0.47,2.1945612635595673,Ctns gene knockout_4,-0.03884331330577023,422
2720_363.2175_3.5,2.190734603593107,Ctns gene knockout_4,-0.038775582158565546,2720
3086_281.1752_3.92,2.1878149284137183,Ctns gene knockout_4,-0.03872390446807349,3086
1190_269.0096_2.05,2.186106034253026,Ctns gene knockout_4,-0.03869365736930601,1190
1845_452.156_2.69,2.183917354078965,wild type control_4,0.038654918150155995,1845
2259_310.2018_3.09,2.183286193928351,Ctns gene knockout_4,-0.03864374673658759,2259
547_297.1452_0.62,2.1809000776414886,wild type control_4,0.038601512936122045,547
117_151.1444_0.22,2.180826912054923,Ctns gene knockout_4,-0.038600217919277736,117
646_304.1511_0.93,2.1798991004406467,Ctns gene knockout_4,-0.03858379583171951,646
463_247.1294_0.47,2.1796693525778723,Ctns gene knockout_4,-0.03857972933862895,463
1809_208.0973_2.65,2.1787943473828504,wild type control_4,0.03856424191455983,1809
1553_226.1443_2.4,2.1747276189220948,wild type control_4,0.03849226160106683,1553
480_160.0972_0.51,2.1721724599293304,Ctns gene knockout_4,-0.03844703577714017,480
1343_330.1916_2.25,2.1678114204976664,Ctns gene knockout_4,-0.03836984621593002,1343
1992_238.1443_2.84,2.1627591677451816,wild type control_4,0.03828042231156092,1992
3170_249.0664_4.04,2.162001942863184,Ctns gene knockout_4,-0.03826701957643442,3170
1177_410.1059_2.02,2.161720692069603,wild type control_4,0.03826204149135018,1177
553_158.0816_0.57,2.1614436585499304,Ctns gene knockout_4,-0.03825713805120499,553
1676_230.1392_2.51,2.1614200724219588,wild type control_4,0.03825672058126523,1676
1376_162.0553_2.31,2.1613871084782246,wild type control_4,0.03825613712578576,1376
1327_243.1344_2.23,2.161207064722727,Ctns gene knockout_4,-0.03825295038585753,1327
1205_176.0379_2.05,2.159815058908574,wild type control_4,0.03822831215002405,1205
516_227.1031_0.57,2.1567832001028453,Ctns gene knockout_4,-0.03817464883086988,516
