rowname,sum_importance,featID
1240_204.0694_2.11,0.16993626691573355,1240
1241_338.0878_2.1,0.18706539106688364,1241
1243_360.0698_2.1,0.13435432112580395,1243
1245_289.14_2.11,0.16000410990198613,1245
1247_390.7534_2.13,0.14886231790704121,1247
1248_556.2993_2.13,0.14896967856650328,1248
1249_344.2288_2.12,0.19171033757023134,1249
124_305.0852_0.24,0.17437999187516137,124
1250_205.1076_2.12,0.16693326004969494,1250
1252_215.1397_2.16,0.14585967491461677,1252
1253_170.0968_2.16,0.12842450054283133,1253
1254_147.0443_2.14,0.15381741474033783,1254
1255_338.2424_2.17,0.15563983530116804,1255
1256_311.1976_2.14,0.0889680646402048,1256
1257_111.1171_2.14,0.13891383013598096,1257
1258_195.0849_2.14,0.10851401180954297,1258
1259_216.0637_2.14,0.15994211124694155,1259
1261_239.1395_2.14,0.14519289226763143,1261
1262_194.0815_2.14,0.19892603537067166,1262
1263_134.0602_1.97,0.11484491400081531,1263
1265_187.0969_2.17,0.15436068238578357,1265
1266_123.0807_2.22,0.2123766963320145,1266
1268_151.0757_2.15,0.1366757094152399,1268
1269_209.0789_2.18,0.15685850599036966,1269
126_148.1336_0.23,0.18094102300057088,126
1270_204.1236_2.15,0.21036266315608712,1270
1271_299.1614_2.14,0.177875999173197,1271
1273_318.1919_2.18,0.1316649194637654,1273
1274_252.0872_2.27,0.13857350020518908,1274
1275_597.3156_2.16,0.13242320696142923,1275
1276_358.2082_2.16,0.10378014538203625,1276
1277_316.2605_2.17,0.15718997009139254,1277
1279_197.081_2.13,0.1203170414609806,1279
1280_293.1531_2.19,0.14714402412209118,1280
1284_274.1114_2.18,0.14583290109608496,1284
1285_174.1128_2.26,0.1430532850257,1285
1286_337.1879_2.17,0.1940078975255168,1286
1287_406.208_2.26,0.15489897894848345,1287
1288_203.1396_2.17,0.10266574177134351,1288
1289_338.1817_2.18,0.1414741953948062,1289
1292_211.1333_2.31,0.14838467482742582,1292
1293_248.0957_2.19,0.10934975699687478,1293
1294_297.1915_2.18,0.1127326817485646,1294
1295_314.2181_2.19,0.1411461991898271,1295
1296_454.236_2.21,0.18963627902537214,1296
1297_343.1372_2.18,0.13366573905356774,1297
1298_379.1011_2.2,0.12928066661388093,1298
129_203.1507_0.23,0.1454892037168982,129
1303_345.2142_2.2,0.15289227679293083,1303
1305_297.1679_2.23,0.17342230970609748,1305
1307_293.1516_2.22,0.15455281901334175,1307
1308_200.1284_2.19,0.13990455080480088,1308
1309_360.1297_2.19,0.15322856842461013,1309
1311_263.1396_2.21,0.13248288623026042,1311
1312_291.1458_2.21,0.210469615556009,1312
1315_295.0788_2.26,0.1624316981753029,1315
1318_495.2978_2.23,0.20807254837365408,1318
